Time,Number,Size,LDSA,Filter,Diff,Timestamp,Station,Date,Sensor,Session Id
3254.5,3215,"63,6","11,71","10,15","3,78",2021-09-30 08:02:04,Odenplan,2021-09-30,DiSC,20210930-1
3264.5,3261,"63,3","11,83","10,25","3,83",2021-09-30 08:02:14,Odenplan,2021-09-30,DiSC,20210930-1
3274.5,3190,"63,2","11,55","9,99","3,74",2021-09-30 08:02:24,Odenplan,2021-09-30,DiSC,20210930-1
3284.5,3089,"64,4","11,43","9,94","3,65",2021-09-30 08:02:34,Odenplan,2021-09-30,DiSC,20210930-1
3294.5,3023,64,"11,1","9,64","3,56",2021-09-30 08:02:44,Odenplan,2021-09-30,DiSC,20210930-1
3304.5,3113,"62,4","11,12","9,59","3,64",2021-09-30 08:02:54,Odenplan,2021-09-30,DiSC,20210930-1
3314.5,3134,"63,2","11,34","9,81","3,68",2021-09-30 08:03:04,Odenplan,2021-09-30,DiSC,20210930-1
3324.5,3248,"61,3","11,38","9,76","3,77",2021-09-30 08:03:14,Odenplan,2021-09-30,DiSC,20210930-1
3334.5,3199,"62,3","11,39","9,82","3,73",2021-09-30 08:03:24,Odenplan,2021-09-30,DiSC,20210930-1
3344.5,3368,"60,6","11,64","9,95","3,89",2021-09-30 08:03:34,Odenplan,2021-09-30,DiSC,20210930-1
3354.5,3062,"65,1","11,47",10,"3,63",2021-09-30 08:03:44,Odenplan,2021-09-30,DiSC,20210930-1
3364.5,3170,"61,8","11,2","9,63","3,69",2021-09-30 08:03:54,Odenplan,2021-09-30,DiSC,20210930-1
3374.5,3017,"64,8","11,23","9,78","3,57",2021-09-30 08:04:04,Odenplan,2021-09-30,DiSC,20210930-1
3384.5,3129,"63,9","11,47","9,96","3,69",2021-09-30 08:04:14,Odenplan,2021-09-30,DiSC,20210930-1
3394.5,3184,"63,4","11,57","10,02","3,74",2021-09-30 08:04:24,Odenplan,2021-09-30,DiSC,20210930-1
3404.5,3067,"65,1","11,48","10,02","3,64",2021-09-30 08:04:34,Odenplan,2021-09-30,DiSC,20210930-1
3414.5,3070,"65,8","11,63","10,17","3,66",2021-09-30 08:04:44,Odenplan,2021-09-30,DiSC,20210930-1
3424.5,3127,"63,3","11,34","9,82","3,67",2021-09-30 08:04:54,Odenplan,2021-09-30,DiSC,20210930-1
3434.5,3217,"62,6","11,53","9,95","3,76",2021-09-30 08:05:04,Odenplan,2021-09-30,DiSC,20210930-1
3444.5,3025,"64,8","11,27","9,82","3,58",2021-09-30 08:05:14,Odenplan,2021-09-30,DiSC,20210930-1
3454.5,3322,"62,1","11,8","10,16","3,87",2021-09-30 08:05:24,Odenplan,2021-09-30,DiSC,20210930-1
3464.5,3378,"61,8","11,94","10,27","3,93",2021-09-30 08:05:34,Odenplan,2021-09-30,DiSC,20210930-1
3474.5,3330,"62,2","11,84","10,19","3,89",2021-09-30 08:05:44,Odenplan,2021-09-30,DiSC,20210930-1
3484.5,3288,"62,4","11,75","10,13","3,84",2021-09-30 08:05:54,Odenplan,2021-09-30,DiSC,20210930-1
3494.5,3447,"61,8","12,18","10,47","4,01",2021-09-30 08:06:04,Odenplan,2021-09-30,DiSC,20210930-1
3504.5,3818,57,"12,34","10,35","4,32",2021-09-30 08:06:14,Odenplan,2021-09-30,DiSC,20210930-1
3514.5,3444,"61,2","12,03","10,32",4,2021-09-30 08:06:24,Odenplan,2021-09-30,DiSC,20210930-1
3524.5,3320,"62,6","11,9","10,27","3,88",2021-09-30 08:06:34,Odenplan,2021-09-30,DiSC,20210930-1
3534.5,3510,"61,9","12,43","10,69","4,09",2021-09-30 08:06:44,Odenplan,2021-09-30,DiSC,20210930-1
3604.5,2745,"61,9","9,71","8,35","3,2",2021-09-30 08:07:54,Odenplan,2021-09-30,DiSC,20210930-1
3614.5,2699,"63,8","9,88","8,57","3,18",2021-09-30 08:08:04,Odenplan,2021-09-30,DiSC,20210930-1
3624.5,2892,"62,9","10,41","8,99","3,39",2021-09-30 08:08:14,Odenplan,2021-09-30,DiSC,20210930-1
3634.5,3345,"59,1","11,25","9,55","3,83",2021-09-30 08:08:24,Odenplan,2021-09-30,DiSC,20210930-1
3644.5,3032,"63,8","11,09","9,63","3,57",2021-09-30 08:08:34,Odenplan,2021-09-30,DiSC,20210930-1
3654.5,2789,"64,4","10,32","8,98","3,3",2021-09-30 08:08:44,Odenplan,2021-09-30,DiSC,20210930-1
3664.5,2866,"63,2","10,37","8,97","3,36",2021-09-30 08:08:54,Odenplan,2021-09-30,DiSC,20210930-1
3674.5,2798,63,"10,09","8,73","3,28",2021-09-30 08:09:04,Odenplan,2021-09-30,DiSC,20210930-1
3684.5,2886,"62,7","10,35","8,94","3,38",2021-09-30 08:09:14,Odenplan,2021-09-30,DiSC,20210930-1
3694.5,2419,"67,4","9,41","8,29","2,91",2021-09-30 08:09:24,Odenplan,2021-09-30,DiSC,20210930-1
3704.5,2660,"65,6","10,04","8,78","3,17",2021-09-30 08:09:34,Odenplan,2021-09-30,DiSC,20210930-1
3714.5,2792,"63,9","10,23","8,88","3,29",2021-09-30 08:09:44,Odenplan,2021-09-30,DiSC,20210930-1
3724.5,2599,"65,2","9,74","8,5","3,09",2021-09-30 08:09:54,Odenplan,2021-09-30,DiSC,20210930-1
3734.5,2530,"65,1","9,47","8,26",3,2021-09-30 08:10:04,Odenplan,2021-09-30,DiSC,20210930-1
3744.5,2979,"60,5","10,27","8,78","3,44",2021-09-30 08:10:14,Odenplan,2021-09-30,DiSC,20210930-1
3754.5,2988,"61,7","10,54","9,06","3,48",2021-09-30 08:10:24,Odenplan,2021-09-30,DiSC,20210930-1
3764.5,3232,"62,3","11,53","9,94","3,77",2021-09-30 08:10:34,Odenplan,2021-09-30,DiSC,20210930-1
3774.5,3316,"59,7","11,28","9,6","3,82",2021-09-30 08:10:44,Odenplan,2021-09-30,DiSC,20210930-1
3784.5,4354,"54,2","13,3","10,98","4,85",2021-09-30 08:10:54,Odenplan,2021-09-30,DiSC,20210930-1
3794.5,5773,"47,7","15,29","12,03","6,15",2021-09-30 08:11:04,Odenplan,2021-09-30,DiSC,20210930-1
3804.5,5740,"47,9","15,29","12,06","6,13",2021-09-30 08:11:14,Odenplan,2021-09-30,DiSC,20210930-1
3814.5,5084,"50,8","14,44","11,64","5,53",2021-09-30 08:11:24,Odenplan,2021-09-30,DiSC,20210930-1
3824.5,4312,"55,5","13,53","11,25","4,84",2021-09-30 08:11:34,Odenplan,2021-09-30,DiSC,20210930-1
3834.5,4315,"56,5","13,8","11,55","4,87",2021-09-30 08:11:44,Odenplan,2021-09-30,DiSC,20210930-1
3844.5,3900,"56,9","12,57","10,54","4,41",2021-09-30 08:11:54,Odenplan,2021-09-30,DiSC,20210930-1
3854.5,3638,"59,8","12,4","10,56","4,19",2021-09-30 08:12:04,Odenplan,2021-09-30,DiSC,20210930-1
3864.5,3677,58,"12,11","10,21","4,19",2021-09-30 08:12:14,Odenplan,2021-09-30,DiSC,20210930-1
3874.5,3482,"59,3","11,74","9,97","3,99",2021-09-30 08:12:24,Odenplan,2021-09-30,DiSC,20210930-1
3884.5,3126,"61,7","11,03","9,48","3,64",2021-09-30 08:12:34,Odenplan,2021-09-30,DiSC,20210930-1
3894.5,3605,"58,7","12,02","10,18","4,12",2021-09-30 08:12:44,Odenplan,2021-09-30,DiSC,20210930-1
3904.5,3891,"54,9","12,06",10,"4,35",2021-09-30 08:12:54,Odenplan,2021-09-30,DiSC,20210930-1
3914.5,6101,"47,2","15,98","12,52","6,48",2021-09-30 08:13:04,Odenplan,2021-09-30,DiSC,20210930-1
3924.5,6414,"46,8","16,63","12,98","6,79",2021-09-30 08:13:14,Odenplan,2021-09-30,DiSC,20210930-1
3934.5,5044,"52,4","14,84","12,1","5,55",2021-09-30 08:13:24,Odenplan,2021-09-30,DiSC,20210930-1
3944.5,3949,"57,5","12,88","10,84","4,48",2021-09-30 08:13:34,Odenplan,2021-09-30,DiSC,20210930-1
3954.5,3862,"57,1","12,5","10,49","4,37",2021-09-30 08:13:44,Odenplan,2021-09-30,DiSC,20210930-1
3964.5,3867,"57,2","12,55","10,54","4,38",2021-09-30 08:13:54,Odenplan,2021-09-30,DiSC,20210930-1
3974.5,3748,"57,6","12,23","10,29","4,26",2021-09-30 08:14:04,Odenplan,2021-09-30,DiSC,20210930-1
3984.5,3612,"58,5","12,01","10,16","4,13",2021-09-30 08:14:14,Odenplan,2021-09-30,DiSC,20210930-1
3994.5,3593,"59,4","12,14","10,31","4,12",2021-09-30 08:14:24,Odenplan,2021-09-30,DiSC,20210930-1
4004.5,3258,"62,6","11,67","10,07","3,81",2021-09-30 08:14:34,Odenplan,2021-09-30,DiSC,20210930-1
4014.5,3580,"58,3","11,86","10,02","4,09",2021-09-30 08:14:44,Odenplan,2021-09-30,DiSC,20210930-1
2324.5,3001,"67,4","11,67","10,27","3,61",2021-09-30 07:46:34,St Eriksplan,2021-09-30,DiSC,20210930-1
2334.5,3203,65,"11,96","10,43","3,8",2021-09-30 07:46:44,St Eriksplan,2021-09-30,DiSC,20210930-1
2344.5,3282,"63,8",12,"10,41","3,86",2021-09-30 07:46:54,St Eriksplan,2021-09-30,DiSC,20210930-1
2354.5,3100,"67,7","12,11","10,67","3,73",2021-09-30 07:47:04,St Eriksplan,2021-09-30,DiSC,20210930-1
2364.5,3229,"63,9","11,83","10,27","3,8",2021-09-30 07:47:14,St Eriksplan,2021-09-30,DiSC,20210930-1
2374.5,3055,"65,7","11,56","10,11","3,64",2021-09-30 07:47:24,St Eriksplan,2021-09-30,DiSC,20210930-1
2384.5,3146,"65,7","11,89","10,4","3,75",2021-09-30 07:47:34,St Eriksplan,2021-09-30,DiSC,20210930-1
2394.5,3198,"64,5","11,85","10,32","3,78",2021-09-30 07:47:44,St Eriksplan,2021-09-30,DiSC,20210930-1
2404.5,3084,"66,9","11,9","10,45","3,7",2021-09-30 07:47:54,St Eriksplan,2021-09-30,DiSC,20210930-1
2414.5,3189,65,"11,92","10,4","3,78",2021-09-30 07:48:04,St Eriksplan,2021-09-30,DiSC,20210930-1
2424.5,3108,"66,3","11,88","10,41","3,71",2021-09-30 07:48:14,St Eriksplan,2021-09-30,DiSC,20210930-1
1044.5,2104,69,"8,4","7,44","2,55",2021-09-30 07:25:14,Stora mossen,2021-09-30,DiSC,20210930-1
1054.5,2116,"69,1","8,46","7,5","2,57",2021-09-30 07:25:24,Stora mossen,2021-09-30,DiSC,20210930-1
1064.5,2155,"68,1","8,48","7,48","2,6",2021-09-30 07:25:34,Stora mossen,2021-09-30,DiSC,20210930-1
1074.5,2647,"61,9","9,37","8,06","3,08",2021-09-30 07:25:44,Stora mossen,2021-09-30,DiSC,20210930-1
1084.5,4950,"53,2","14,8","12,13","5,47",2021-09-30 07:25:54,Stora mossen,2021-09-30,DiSC,20210930-1
1094.5,5323,"55,5","16,68","13,87","5,97",2021-09-30 07:26:04,Stora mossen,2021-09-30,DiSC,20210930-1
1104.5,3320,"61,6","11,68","10,04","3,86",2021-09-30 07:26:14,Stora mossen,2021-09-30,DiSC,20210930-1
1804.5,2382,"63,4","8,65","7,49","2,8",2021-09-30 07:37:54,Thorildsplan,2021-09-30,DiSC,20210930-1
1814.5,2647,"58,6","8,82","7,47","3,03",2021-09-30 07:38:04,Thorildsplan,2021-09-30,DiSC,20210930-1
1824.5,2505,"59,5","8,48","7,21","2,88",2021-09-30 07:38:14,Thorildsplan,2021-09-30,DiSC,20210930-1
1834.5,2266,"64,5","8,39","7,3","2,68",2021-09-30 07:38:24,Thorildsplan,2021-09-30,DiSC,20210930-1
1844.5,2438,"60,9","8,48","7,27","2,83",2021-09-30 07:38:34,Thorildsplan,2021-09-30,DiSC,20210930-1
1854.5,2508,"60,4","8,63","7,37","2,9",2021-09-30 07:38:44,Thorildsplan,2021-09-30,DiSC,20210930-1
1864.5,2466,"61,3","8,63","7,4","2,86",2021-09-30 07:38:54,Thorildsplan,2021-09-30,DiSC,20210930-1
1874.5,2610,"59,4","8,82","7,5",3,2021-09-30 07:39:04,Thorildsplan,2021-09-30,DiSC,20210930-1
1884.5,2623,"59,3","8,85","7,52","3,01",2021-09-30 07:39:14,Thorildsplan,2021-09-30,DiSC,20210930-1
314.5,2594,"58,4","8,61","7,28","2,96",2021-09-30 07:13:04,Åkeshov,2021-09-30,DiSC,20210930-1
324.5,1975,"70,3","8,05","7,16","2,41",2021-09-30 07:13:14,Åkeshov,2021-09-30,DiSC,20210930-1
334.5,1894,"72,5","7,99","7,16","2,34",2021-09-30 07:13:24,Åkeshov,2021-09-30,DiSC,20210930-1
344.5,2123,"67,3","8,25","7,26","2,55",2021-09-30 07:13:34,Åkeshov,2021-09-30,DiSC,20210930-1
354.5,1993,70,"8,09","7,19","2,43",2021-09-30 07:13:44,Åkeshov,2021-09-30,DiSC,20210930-1
364.5,1994,"69,7","8,05","7,15","2,43",2021-09-30 07:13:54,Åkeshov,2021-09-30,DiSC,20210930-1
374.5,2595,"56,8","8,35",7,"2,93",2021-09-30 07:14:04,Åkeshov,2021-09-30,DiSC,20210930-1
384.5,1973,70,8,"7,12","2,41",2021-09-30 07:14:14,Åkeshov,2021-09-30,DiSC,20210930-1
394.5,1868,"72,6","7,89","7,07","2,31",2021-09-30 07:14:24,Åkeshov,2021-09-30,DiSC,20210930-1
404.5,2015,"67,2","7,81","6,88","2,42",2021-09-30 07:14:34,Åkeshov,2021-09-30,DiSC,20210930-1
414.5,1966,"68,6","7,8","6,9","2,38",2021-09-30 07:14:44,Åkeshov,2021-09-30,DiSC,20210930-1
424.5,1851,"72,2","7,77","6,96","2,29",2021-09-30 07:14:54,Åkeshov,2021-09-30,DiSC,20210930-1
434.5,1917,"71,8",8,"7,16","2,36",2021-09-30 07:15:04,Åkeshov,2021-09-30,DiSC,20210930-1
444.5,2078,"69,1","8,3","7,36","2,52",2021-09-30 07:15:14,Åkeshov,2021-09-30,DiSC,20210930-1
454.5,2018,"69,7","8,15","7,24","2,46",2021-09-30 07:15:24,Åkeshov,2021-09-30,DiSC,20210930-1
464.5,1974,"70,3","8,05","7,16","2,41",2021-09-30 07:15:34,Åkeshov,2021-09-30,DiSC,20210930-1
1214.5,3553,"50,7","10,08","8,13","3,87",2021-10-05 15:19:27,Gamla Stan,2021-10-05,DiSC,20211005-4
1224.5,3664,"50,9","10,42","8,41","3,99",2021-10-05 15:19:37,Gamla Stan,2021-10-05,DiSC,20211005-4
1234.5,3752,"49,6","10,38","8,3","4,05",2021-10-05 15:19:47,Gamla Stan,2021-10-05,DiSC,20211005-4
1244.5,3817,"49,3","10,49","8,36","4,12",2021-10-05 15:19:57,Gamla Stan,2021-10-05,DiSC,20211005-4
1254.5,3749,"49,9","10,44","8,37","4,06",2021-10-05 15:20:07,Gamla Stan,2021-10-05,DiSC,20211005-4
2194.5,16023,"27,7","23,22","13,86","13,75",2021-10-05 15:35:47,Gullmarsplan,2021-10-05,DiSC,20211005-4
2204.5,15883,"29,7","24,83","15,44","14,07",2021-10-05 15:35:57,Gullmarsplan,2021-10-05,DiSC,20211005-4
2214.5,11269,"31,2","18,63","11,93","10,22",2021-10-05 15:36:07,Gullmarsplan,2021-10-05,DiSC,20211005-4
2224.5,8081,33,"14,24","9,42","7,51",2021-10-05 15:36:17,Gullmarsplan,2021-10-05,DiSC,20211005-4
2234.5,7978,"33,5","14,28","9,52","7,46",2021-10-05 15:36:27,Gullmarsplan,2021-10-05,DiSC,20211005-4
2244.5,7501,"35,8","14,44","9,97","7,2",2021-10-05 15:36:37,Gullmarsplan,2021-10-05,DiSC,20211005-4
2254.5,7752,35,"14,59","9,97","7,39",2021-10-05 15:36:47,Gullmarsplan,2021-10-05,DiSC,20211005-4
2264.5,9879,"32,5","17,09","11,21","9,12",2021-10-05 15:36:57,Gullmarsplan,2021-10-05,DiSC,20211005-4
2274.5,12911,"32,8","22,61","14,91","11,97",2021-10-05 15:37:07,Gullmarsplan,2021-10-05,DiSC,20211005-4
2284.5,12128,"33,4","21,66","14,42","11,33",2021-10-05 15:37:17,Gullmarsplan,2021-10-05,DiSC,20211005-4
2294.5,12690,"32,8","22,21","14,64","11,76",2021-10-05 15:37:27,Gullmarsplan,2021-10-05,DiSC,20211005-4
2304.5,12133,"32,4","20,93","13,7","11,18",2021-10-05 15:37:37,Gullmarsplan,2021-10-05,DiSC,20211005-4
2314.5,11514,"32,7","20,09","13,22","10,66",2021-10-05 15:37:47,Gullmarsplan,2021-10-05,DiSC,20211005-4
684.5,2139,"62,7","7,68","6,63","2,5",2021-10-05 15:10:37,Hötorget,2021-10-05,DiSC,20211005-4
694.5,2388,"59,5","8,09","6,88","2,74",2021-10-05 15:10:47,Hötorget,2021-10-05,DiSC,20211005-4
704.5,2241,"62,8","8,06","6,97","2,63",2021-10-05 15:10:57,Hötorget,2021-10-05,DiSC,20211005-4
714.5,2474,"58,6","8,24","6,97","2,83",2021-10-05 15:11:07,Hötorget,2021-10-05,DiSC,20211005-4
724.5,2625,"56,5","8,4","7,03","2,96",2021-10-05 15:11:17,Hötorget,2021-10-05,DiSC,20211005-4
734.5,2136,"66,7","8,22","7,22","2,56",2021-10-05 15:11:27,Hötorget,2021-10-05,DiSC,20211005-4
744.5,2125,"66,6","8,16","7,17","2,54",2021-10-05 15:11:37,Hötorget,2021-10-05,DiSC,20211005-4
1574.5,3569,"55,6","11,22","9,33","4,01",2021-10-05 15:25:27,Medborgarplatsen,2021-10-05,DiSC,20211005-4
1584.5,3628,"55,5","11,37","9,46","4,07",2021-10-05 15:25:37,Medborgarplatsen,2021-10-05,DiSC,20211005-4
1594.5,3643,"56,3","11,6","9,69","4,11",2021-10-05 15:25:47,Medborgarplatsen,2021-10-05,DiSC,20211005-4
1604.5,3750,"54,7","11,57","9,57","4,19",2021-10-05 15:25:57,Medborgarplatsen,2021-10-05,DiSC,20211005-4
1614.5,3552,"59,2","11,96","10,15","4,07",2021-10-05 15:26:07,Medborgarplatsen,2021-10-05,DiSC,20211005-4
1624.5,3528,"57,8","11,57","9,75","4,01",2021-10-05 15:26:17,Medborgarplatsen,2021-10-05,DiSC,20211005-4
1634.5,3625,56,"11,47","9,57","4,08",2021-10-05 15:26:27,Medborgarplatsen,2021-10-05,DiSC,20211005-4
1644.5,3627,"55,9","11,46","9,55","4,08",2021-10-05 15:26:37,Medborgarplatsen,2021-10-05,DiSC,20211005-4
1654.5,3607,"56,6","11,55","9,66","4,07",2021-10-05 15:26:47,Medborgarplatsen,2021-10-05,DiSC,20211005-4
1664.5,3619,"55,4","11,33","9,42","4,06",2021-10-05 15:26:57,Medborgarplatsen,2021-10-05,DiSC,20211005-4
294.5,2621,"61,1","9,15","7,84","3,04",2021-10-05 15:04:07,Odenplan,2021-10-05,DiSC,20211005-4
304.5,2615,"57,1","8,47","7,11","2,96",2021-10-05 15:04:17,Odenplan,2021-10-05,DiSC,20211005-4
314.5,2676,"55,7","8,43","7,02","3,01",2021-10-05 15:04:27,Odenplan,2021-10-05,DiSC,20211005-4
324.5,2679,"56,6","8,58","7,18","3,03",2021-10-05 15:04:37,Odenplan,2021-10-05,DiSC,20211005-4
334.5,2748,"57,1","8,88","7,45","3,11",2021-10-05 15:04:47,Odenplan,2021-10-05,DiSC,20211005-4
344.5,2994,"56,5","9,58","8,02","3,38",2021-10-05 15:04:57,Odenplan,2021-10-05,DiSC,20211005-4
354.5,2887,"56,2","9,17","7,66","3,25",2021-10-05 15:05:07,Odenplan,2021-10-05,DiSC,20211005-4
484.5,4830,"50,7","13,69","11,03","5,25",2021-10-05 15:07:17,Rådmansgatan,2021-10-05,DiSC,20211005-4
494.5,4256,"54,8","13,16","10,9","4,75",2021-10-05 15:07:27,Rådmansgatan,2021-10-05,DiSC,20211005-4
504.5,4252,"54,6","13,09","10,83","4,74",2021-10-05 15:07:37,Rådmansgatan,2021-10-05,DiSC,20211005-4
514.5,4589,"52,4","13,49",11,"5,05",2021-10-05 15:07:47,Rådmansgatan,2021-10-05,DiSC,20211005-4
524.5,4389,"54,8","13,56","11,22","4,9",2021-10-05 15:07:57,Rådmansgatan,2021-10-05,DiSC,20211005-4
534.5,4411,"53,7","13,34","10,97","4,89",2021-10-05 15:08:07,Rådmansgatan,2021-10-05,DiSC,20211005-4
1814.5,5866,"56,3","18,67","15,58","6,61",2021-10-05 15:29:27,Skanstull,2021-10-05,DiSC,20211005-4
1824.5,6136,"53,1","18,32",15,"6,78",2021-10-05 15:29:37,Skanstull,2021-10-05,DiSC,20211005-4
1834.5,6168,"53,5","18,55","15,23","6,83",2021-10-05 15:29:47,Skanstull,2021-10-05,DiSC,20211005-4
1844.5,5799,"56,1","18,39","15,34","6,53",2021-10-05 15:29:57,Skanstull,2021-10-05,DiSC,20211005-4
1854.5,5913,"54,8","18,26","15,11","6,6",2021-10-05 15:30:07,Skanstull,2021-10-05,DiSC,20211005-4
1864.5,5903,"56,6","18,9","15,8","6,66",2021-10-05 15:30:17,Skanstull,2021-10-05,DiSC,20211005-4
1874.5,5950,"55,6","18,7","15,55","6,68",2021-10-05 15:30:27,Skanstull,2021-10-05,DiSC,20211005-4
1884.5,5846,"55,8","18,45","15,37","6,57",2021-10-05 15:30:37,Skanstull,2021-10-05,DiSC,20211005-4
1894.5,5955,"54,5","18,31","15,13","6,64",2021-10-05 15:30:47,Skanstull,2021-10-05,DiSC,20211005-4
1904.5,6126,"51,8","17,77","14,42","6,71",2021-10-05 15:30:57,Skanstull,2021-10-05,DiSC,20211005-4
1914.5,6021,"52,5","17,75","14,48","6,63",2021-10-05 15:31:07,Skanstull,2021-10-05,DiSC,20211005-4
1924.5,6213,"50,7","17,61","14,18","6,76",2021-10-05 15:31:17,Skanstull,2021-10-05,DiSC,20211005-4
1934.5,6447,"47,3","16,93","13,28","6,85",2021-10-05 15:31:27,Skanstull,2021-10-05,DiSC,20211005-4
1944.5,6101,"48,9","16,61","13,19","6,56",2021-10-05 15:31:37,Skanstull,2021-10-05,DiSC,20211005-4
1954.5,6311,"46,7","16,32","12,73","6,68",2021-10-05 15:31:47,Skanstull,2021-10-05,DiSC,20211005-4
1964.5,6177,"48,6","16,71","13,24","6,63",2021-10-05 15:31:57,Skanstull,2021-10-05,DiSC,20211005-4
1974.5,6350,"47,8","16,85","13,26","6,77",2021-10-05 15:32:07,Skanstull,2021-10-05,DiSC,20211005-4
1984.5,6174,"48,2","16,55","13,08","6,6",2021-10-05 15:32:17,Skanstull,2021-10-05,DiSC,20211005-4
1994.5,6589,"45,9","16,72","12,96","6,93",2021-10-05 15:32:27,Skanstull,2021-10-05,DiSC,20211005-4
2004.5,6040,"50,9","17,19","13,86","6,58",2021-10-05 15:32:37,Skanstull,2021-10-05,DiSC,20211005-4
2014.5,5755,"53,9","17,48","14,39","6,39",2021-10-05 15:32:47,Skanstull,2021-10-05,DiSC,20211005-4
2024.5,5835,"53,6","17,61","14,47","6,47",2021-10-05 15:32:57,Skanstull,2021-10-05,DiSC,20211005-4
1384.5,4532,49,"12,36","9,83","4,87",2021-10-05 15:22:17,Slussen,2021-10-05,DiSC,20211005-4
1394.5,4700,"47,7","12,45","9,8","5,01",2021-10-05 15:22:27,Slussen,2021-10-05,DiSC,20211005-4
1404.5,4434,"50,2","12,43","9,98","4,81",2021-10-05 15:22:37,Slussen,2021-10-05,DiSC,20211005-4
1414.5,4681,"50,3","13,17","10,58","5,08",2021-10-05 15:22:47,Slussen,2021-10-05,DiSC,20211005-4
1424.5,4883,"45,9","12,41","9,62","5,14",2021-10-05 15:22:57,Slussen,2021-10-05,DiSC,20211005-4
914.5,3141,"56,2","9,99","8,35","3,54",2021-10-05 15:14:27,T-Centralen,2021-10-05,DiSC,20211005-4
924.5,3005,58,"9,88","8,34","3,42",2021-10-05 15:14:37,T-Centralen,2021-10-05,DiSC,20211005-4
934.5,2975,"58,6","9,91","8,39","3,4",2021-10-05 15:14:47,T-Centralen,2021-10-05,DiSC,20211005-4
944.5,2774,"60,1","9,49","8,1","3,2",2021-10-05 15:14:57,T-Centralen,2021-10-05,DiSC,20211005-4
954.5,2665,61,"9,28","7,95","3,09",2021-10-05 15:15:07,T-Centralen,2021-10-05,DiSC,20211005-4
964.5,2689,"61,4","9,43","8,1","3,12",2021-10-05 15:15:17,T-Centralen,2021-10-05,DiSC,20211005-4
974.5,2557,"61,8","9,03","7,77","2,98",2021-10-05 15:15:27,T-Centralen,2021-10-05,DiSC,20211005-4
984.5,2922,"54,4","8,96","7,4","3,26",2021-10-05 15:15:37,T-Centralen,2021-10-05,DiSC,20211005-4
634.5,4662,"43,5","11,14","8,44","4,81",2021-10-05 07:11:34,Alvik,2021-10-05,DiSC,20211005-2
644.5,5115,"41,8","11,7","8,71","5,21",2021-10-05 07:11:44,Alvik,2021-10-05,DiSC,20211005-2
654.5,4997,"42,3","11,57","8,66","5,11",2021-10-05 07:11:54,Alvik,2021-10-05,DiSC,20211005-2
664.5,5789,"41,4","13,1","9,7","5,87",2021-10-05 07:12:04,Alvik,2021-10-05,DiSC,20211005-2
674.5,5285,"41,5",12,"8,91","5,37",2021-10-05 07:12:14,Alvik,2021-10-05,DiSC,20211005-2
684.5,5013,"44,2","12,21","9,31","5,21",2021-10-05 07:12:24,Alvik,2021-10-05,DiSC,20211005-2
694.5,5712,"40,4","12,58","9,22","5,75",2021-10-05 07:12:34,Alvik,2021-10-05,DiSC,20211005-2
704.5,5458,41,"12,21","9,01","5,52",2021-10-05 07:12:44,Alvik,2021-10-05,DiSC,20211005-2
714.5,5682,40,"12,38","9,03","5,7",2021-10-05 07:12:54,Alvik,2021-10-05,DiSC,20211005-2
724.5,5740,"40,2","12,56","9,18","5,76",2021-10-05 07:13:04,Alvik,2021-10-05,DiSC,20211005-2
734.5,5217,"42,1","12,02","8,97","5,33",2021-10-05 07:13:14,Alvik,2021-10-05,DiSC,20211005-2
744.5,4688,"44,3","11,44","8,73","4,87",2021-10-05 07:13:24,Alvik,2021-10-05,DiSC,20211005-2
1334.5,3233,57,"10,43","8,75","3,66",2021-10-05 07:23:14,Fridhemsplan,2021-10-05,DiSC,20211005-2
1344.5,3251,"55,7","10,23","8,52","3,65",2021-10-05 07:23:24,Fridhemsplan,2021-10-05,DiSC,20211005-2
1354.5,3452,"53,6","10,42","8,57","3,83",2021-10-05 07:23:34,Fridhemsplan,2021-10-05,DiSC,20211005-2
1364.5,3511,"52,6","10,37","8,47","3,87",2021-10-05 07:23:44,Fridhemsplan,2021-10-05,DiSC,20211005-2
1374.5,3264,"55,2","10,16","8,44","3,65",2021-10-05 07:23:54,Fridhemsplan,2021-10-05,DiSC,20211005-2
2194.5,3239,"57,1","10,47","8,79","3,67",2021-10-05 07:37:34,Hötorget,2021-10-05,DiSC,20211005-2
2204.5,3064,"58,9","10,26","8,69","3,51",2021-10-05 07:37:44,Hötorget,2021-10-05,DiSC,20211005-2
2214.5,3052,"58,7","10,19","8,63","3,49",2021-10-05 07:37:54,Hötorget,2021-10-05,DiSC,20211005-2
2224.5,3207,"58,2","10,6","8,95","3,66",2021-10-05 07:38:04,Hötorget,2021-10-05,DiSC,20211005-2
2234.5,3432,"56,8","11,04","9,25","3,88",2021-10-05 07:38:14,Hötorget,2021-10-05,DiSC,20211005-2
2244.5,3397,"57,1",11,"9,23","3,85",2021-10-05 07:38:24,Hötorget,2021-10-05,DiSC,20211005-2
2254.5,3091,"58,9","10,36","8,78","3,54",2021-10-05 07:38:34,Hötorget,2021-10-05,DiSC,20211005-2
2264.5,2976,62,"10,56","9,09","3,47",2021-10-05 07:38:44,Hötorget,2021-10-05,DiSC,20211005-2
944.5,24078,"42,9","56,74","42,6","24,71",2021-10-05 07:16:44,Kristineberg,2021-10-05,DiSC,20211005-2
954.5,29454,"45,4","73,82","56,67","30,79",2021-10-05 07:16:54,Kristineberg,2021-10-05,DiSC,20211005-2
